city,state,date,lCCN,text,title
['Washington'],['District of Columbia'],19460531,sn83045462,"Our Lending Library . . .
invites you to enjoy the latest books,
and announces that the summer rate
is now in effect.
Tico Books-30c per ueek
W&L—North Buildir o • . .
LENDING LIBRARY. FIRST FLOOR
W30DWARD Sc LOTHROP
NORTH BUILDING
G^Street^at^iiih. Washington,13. D. Cj DIstrict^4400
-whether it ""figures"" in your summer print
*
or whether you figure it in your accessories
^y 0#
polished white macora braid
glisten in the summer sun
Snub Brim Suiter with the high crown dented in. Narrow
ribbon band with brief streamers in back_
Narrow-brim Bonnet, open crowned. A whole cluster of
bows behind the little brim. Coarse veiling over all_ $5
Coolie Brim, accentuated by the stovepipe crown. Broad
ribbon band with tucks cascading down the back . - $5
W4I—North Buildiva . . . MILLINERY. SECOND FLOOR
two-piece styles
are sheath-like
Push-up Sleeves on striped tunic with
black skirt. Rayon in blue, aqua, lime,
red with white, or all black. Sizes 12 to
is -$19.95
Eyelet Tunic of white cotton with black
introduced in plastic belt and rayon skirt
and cuffs. Misses' sizes 12 to 18__ $25
:L—North Budding
BETTER DRESSES. THIRD FLOOR
snowy white plastics
you can keep that way
Painted Tiered Pouch has a gold-colored
motif hand-painted on each tier. Zipper
closing; top handle. Leather-like plastic, $9
Mock Tortoise Frame on this pudgy pouch
in white leather-like pla'Stic. Top handle and
little strap for pulling the bag open_ $9
Painted Oval Pouch, pleasingly shaped
with hand-painted cherry blossoms on
white leather-like plastic. Zipper . - $9
Underarm Envelope in glistening patent
plastic with stitched pleats. Ice cube plastic
zipper pull ---7— $9
Black Frame with beaded top on a gathered
pouch of leather-like plastic. Snap clasp
for secure closing -$12.60
Prices include 20% tax
WiL—North Building . . . HANDBAGS, FIRST FLOOR
See the displays of Summer
White Fashions at our
Branch Stores in Bethesda,
The Pentagon and Arling
ton Farms.
<S^6?ryy>iCsi'
all white and
white touched
White Stripes, Joan Kenley's cotton cham
bray with white pique collar and cuffs.
Blue, green, pink with white. Sizes 30
*°38-$3.95
White Dots, all white swiss sheer rayon cap
sleeved blouse. Round neck; buttons up the
back. Sizes 32 to 38_$2.70
WAL—North Building . . . NECKWEAR. FIRST FLOOR",Evening star. [volume]
['Washington'],['District of Columbia'],19510326,sn83045462,"/
«
""Coolie Cooler,"" o
junior delight with
mandarin neckline
and daisy trirh.
Grey, pink and
blue. 9 to 15,
98.95
At S«n
in “Charm""
""Casually Yeung,""
a zipper-front coat
dress in sizes 12
to 20 and 14 Vi
to 22 Vi. Blue,
grey or pink,
$8.95
ALL-DAY SEERSUCKERS
for misses, women, juniors
$8.95
It's going to be sizzling soon . . . and come the first torrid day,
you're going to be mighty grateful for the cool good looks of
these rayon seersuckers by Mallinson!
Kann’s—Budget and Junior Shops—Second Floor
A C »
..
PLAY TOGS TO MAKE YOU
A PLAY GIRL by Art-Mor
Kann's brings you these gay checked, woven cot
ton seersuckers at such tiny prices you'll have
money left over for fun! Red, green or black; 10
to 18. Sanforized, too!
A. Halter Bra with looped-braid trim-$1.99
B. Back-Zip Skirt with side pockets-$4.9^
C. Pie-Cutter Blouse, side zippered-$3.99
D. Boned Camisole, Zippered Shorts... Each $2.99
E. Battle Jacket, buckled waist-$4.99
Kann’s Sports Shop—Second Floor
TINY TOTS SEERSUCKER SUN SUITS )
Adorable styles with saucy rumba ruffles across the back, ruffled
bib top and adjustable shoulder straps. Strips or prints. Sizes 3 to 6.
Kann’s Children’s Shop—Fourth Floor
*•
GIRLS' PLAY SHORTS
ARE A SUMMER ""MUST""
*L00
Smartly tailored shorts for a song! Full-cut, well-made with
deep cuffs, two side pockets, yoke-fitted front and elastic
back. Red, brown, green or blue. Sanforized for not more
thon 1 % residual shrinkage. Sizes 7 to 14.
Kann’s Girl Shop—Second Floor
The best part of summer is getting into seersuckers.again! Easy-washing, iron
snubbing, long-wearing . . . they let you enjoy your leisure, take everything you and
your active youngsters can give them. These wonderful new seersuckers will win
your blessing every minute of every summer day. There's nothing to beat them . ..
at the beach, at home, in the garden, in town. And the prices are easy to take!
Seersucker
for Leisure
The Duster
*6.95
(Wapr it as a brunch coat,
a beach coat, or as a smart town
cotton with its own wide
belt! Sanforized. Red, blue, green.
Sizes 12 to 20.
Daytime Dresses—Second Floor
The Seersucker
Housecoat
$3.99
Fresh-as-o-daisy with its
crisp white organdy eyelet
trim! Buttercup, aqua or
copen blue. Sizes 12 to 20.
Robes—Second Floor",Evening star. [volume]
['Washington'],['District of Columbia'],19500324,sn83045462,"On Sale Saturday Morning at 9:30
Left to Right!
Shadow plaid Season Maker
suit . . trim four-buttoner with
long jacket, slant pockets. Crisp
fayon, predominantly navy or
brown . . . the slim, smart suit
with dressweight fabric. Sizes 10
to 20. With Majestic workman
ship, a marvel at_ _$14.95
High-button, briefer jacket suit •
in Season Maker checks, brown
or navy - $14.95
Crisp as a daffodil . . . butcher
rayon suit with deep neckline,
curving pockets. Choose straw
berry, pink, navy, maize, aqua or
white. Sizes 10 to 18_$10.95
Brief . . . and very much to the
point in fashion . . . the sleeves
of a butcher rayon suit. Covered
buttons ... a quality point. Pink,
navy, maize, aqua, white or
strawberry-$10.95 <
Pure silk shantung . . . the skirt
and the blouse . . . the skirt
pleated all 'round about. Pep
permint ... a next-door-to-red
pink . . . green or navy. Sizes
12 to 18_$10.95
%
The neat blouse with buttons tan
dem . . . beige, rust or pink. Sizes
12 to 18_$8.95
More of those wonderful silk
shantung separates. • The skirt
with engaging side pocket . .
navy, green or peppermint. Sizes
12 to 18_ $8.95
The blouse with coolie-peephole
neckline . . . stitching contrast.
Rust, pink or beige_$8.95
Other Majestic Suits, rayons or
linens_$13.95 to $22.95
W&L—Sportswear. Third Floor
Find newest Majesties at our
Bethesda Branch Store, too.
B
HI
' ,i
0
Clever Majestic is fast becoming a modern synonym for magic. Majestic
has such a talented fashion touch. Majestic is choose-y about fabrics . . . insists on
finding exciting ones for you . . . such as, Majestic-priced, the silk shantung of the
separates, the crisp rayons of the suits. And Majestic is adamant about workmanship . . .
it has to be good. All this and the friendliest feeling for your budget . . . the way you want to
look on what you plan to pay. Nice to have Easter coming . . . and Majestic fashions here.
Suits, $I095 $I495 Separates, $895 •""<■ $I095
10th, F and G Streets
Zone 13 Phone District 5300
‘ \P
.BRANCH STORES — Betheufa, Maryland
The Pentagon, Virginia",Evening star. [volume]
['Washington'],['District of Columbia'],19471202,sn83045462,"elleff§
W«ihi*ft*M 4, 9. C.
*($
e lleii's
, WwMrwjh* 4. 0. C
fc
Christmas Stockings?
NYLON, naturally!
DARK, of course!
Jelleff'i Exclusive Gotham Gold Stripes,
1.35 to 2.95
m
Women's Flower-Fresh
Holiday Print, $25
Crisp and clear as a photograph, the white
roses on a black ground. And see the gentle
swish of drapery, the long sleeves, the fine
rayon crepe. How fresh an^J vivid it will look
under your coat and accompanied by pearls.
Sizes I6I/2 to 241/2.
Jelleff's—Women's Dress Shop—Second Floor
Misses' Suit Dress Has
Jabot Ruffled Pockets, $19.95
Very new, the Paris-pretty hip interest on this
suit dress with whistle-slick lines, gold-toned
buttons . . all the smart detailing that
makes it Misses' favorite. Smooth black rayon
crepe. Sizes 12 to 20.
Jelleff's—Misses' Dress Shop—Second Floor
Boudoir Beauty in satin back rayon crepe with quan
tities of wonderful Frou Frou ruffles. Bon bon pink, angel
blue, white. Sizes 12 to 20. $19.95
Chino Boy pajama and quilted coolie coat, two-piece
set in floral printed rayon crepe Black or burnt rose
grounds. Sizes 12 to 18. $19.95
""V - ■ #
Also at our
Bethesda
Shop
I
Also at Jelleffs Bethesda Shop!
Young Ballerinas for a Dancing Holiday
Christmas ballerinas, wide-skirted, wonderful to wear with a sprig of mistle
toe, crisp-rustling petticoats, tiny gilt pumps ... Oh! how they dance, and
dance and dance1 Choose jewel toned rayon satin with corded
treatment. Grey, green, blue, black. Choose black rayon taffeta $fl £2.95 w'd^'s^p
with a pink or blue satin Bertha collar etched in gleaming black. | U F9“*i» Fl""r
9
Santas Galore will approve these . . .
combining Good Value and Christmas Glamour!
Above—left to right:
Wrap and Tie Robe in flower-sprigged, warmly-quilted ra'yon
crepe has full skirt, classic styling. White, pink or blue grounds.
Sizes 12 to 20. Also in half sizes. $19.95
Saybury's Classic is rayon crepe, ashower with crisp, snowy polka
dots on a red, copen or Navy ground. Sizes 12 to 20. $19.95
New Peignoir Robe is a Christmas darling with double-breasted
front, swing back. Cozy quilted cotton flower sprigged in pink or
blue on a white ground. Sizes 12 to 20. $19.95 i
JtJWffi—Chrtanwt Rufcw Flftfc",Evening star. [volume]
['Washington'],['District of Columbia'],19511014,sn83045462,"■■nr # * • • *"" ” •
F r THE HECHT CO. SILVER SPRING OPEN MONDAY 12:30 TO 9:30 P.M.; WASHINGTON STOREHOLRS79:30 A.M. TO 6 P.M.
H. I
. > *ight ()uth m >k i< >r Wi m >1s
■ y~ • #
f - |
Wool-and-nyion
for women... in
harvest colors
Millikens' miraculous new
wool (871/2%) lightened
with miracle nylon
(121/2%) to make it finer
textured, long wearing,
crease resistant. Slender
izing long line button-front
dress spiked with ""jewel""
trim. Electric blue, russet,
cloud gray, sizes 14V2 to
241/2.
•
Women’s Dresses, Third Floor,
Washington; Second Floor,
Silver Spring
! '' !
The Knitted Wool
Sheath Dress...
Radiates Color
29 95
Brilliant blaze-red — holly
green — leaf rust — gentian
violet—neutral beige in
fall's favorite for office and '
""after five."" A deep pointed
""V"" yoke points up the tiny
tab collar—while an intri
cate jewel clasp picks out
a handspan waist. Sizes 10
to 18.
Casual Dresses, Third Floor,
Washington; Second Floor,
Silver Spring
1/
Wool Jersey
Flashes With
Pleats, Colors!
Figure-flatterer de luxe!
Simple basic dress, cascad
ing into a whirl of perma- »
nently pleated pleats.'
Cuddly soft 100% wool
Jersey in gorgeous shades
of mauve, purple, aqua and
green. Also black. Sizes 10
to 18 in the group.
Misses’ Dresses, Third Floor,
Washington; Second Floor,
Silver Spring
! . \
Juniors Sparkle
in bright wool
coat dresses
19.95
That favorite—wonderful
little ""time saver,"" the coat
dress, puts up a bright n«w
front in glorious shades of
vivid purple, sea-bright cor
al, elegant navy. A coolie
collar—and black simulated
pearl buttons add a new
note. Sizes 9 to 15.
Young Washingtonian Shop,
Third Floor, Washington;
Second Floor, Silver Spring
i
“Cashmere-Like” Orion—
in Glorious Fall Shades...
*25
It feels just like cashmere! But it
washes just like magic nylon! Made of
86% orlon, 14% wool—it won't shrink,
sag and those flattering ""knife""
pleats won't ""sit-out"" a single affair.
In fall tones of heather, and new colors.
Sizes 10 to 20.
Better Dresses, Third Floor, Washington,;
Second Floor, Silver Spring",Evening star. [volume]
['Washington'],['District of Columbia'],19500521,sn83045462,"SOOTHING
C-O-O-O-LING
CEMIWT
AT YOUR
DRUGSTORE
> s * \ .
'I
^■mnc
TAMP-CASE
Dasigntd to carry 2 Mods tampons
REGULARLY 39*
NOW ONLY 1C*
plas Mods box top
How often has your handbag opened
and the contents spilled out?
AVOID EMBARRASSMENT
Use this Tamp-Case! It can’t snap
open and spill your tampons. It's
smart, compact; fits easily into al
most any handbag. It’s attractive!
Choice of three accessory colors.
Tamp-Case offer expires July 31.
Offer good in U. S. only.
Meds . TTltg Modess
■ Mia Oliva Crenning I
I Personal Products Corp.. Dept. WS-4 1
• Mill town. New Jersey
I enclose lit piua Meds box top for a
I Plastic Tamp-Case (Check color de- I
sired) Ivory ( ), Ked ( ), Black ( ). .
I Plena print plainly.
I I
| Name |
| Addraa_ |
| City- |
| State_ |
Short ""topping"" of taffeta, by Adele Simp
son, worn over a straight-line dress.
x""r. >?,•— -cjip ^ -^-^sxay^'vrri ^vatn
Typical of corduroy coats now featured, this one is
chartreuse, decorated with big black buttons and a patent
belt.
""Coolie"" coot of white linen. The unlined
coot, slit up the sides to elbow level, is a Bonnie
Cashin design for Adler & Adler.
The Sheer Coats
For Summer
By Eleni Sakes
Fashion Editor
THE FASHION for sheer coats is making head
way. When worn with the new ""vertical
line” sheath dresses, they make for striking en
sembles.
Coats of such delicate fabrics as chiffon, or
ganza and organdy help focus attention not only
on the garments fashioned of them, but also on the
prints and chiffon dresses worn underneath.
But news in the coat realm is not restricted
to sheer coat toppings alone. Cotton and linen
coats, crisp silk coats and coats of vividly colored
corduroy are gaining popularity where summery
chic is involved.
You’ll find each designer will have his own
original approach to the ""warmer weather” coat.
Whether difference is achieved via fabric or design
ing technique, the fact is that the fabric coat
fashion launched well over two years ago is hitting
its stride this season.",Evening star. [volume]
['Washington'],['District of Columbia'],19460614,sn83045462,"Woodward & Lothrop
NORTH BUILDING
« SiBttT AT ||<- Washington U D C District 4400.
The coolie brim for chic—Roberto
Bernoy's design. Over-brim of
""«--—$10.95
The bonnet brim for an enchant
ing look. Rough braid with rayon
velvet band .. -$10
—.Vf riii Bn’ld.wo .
MILLINERY. SECOND FLOOR
Brother's Clothes
are Right for Camp
Bottle Jacket; water repellent cotton
gabardine, plaid lined. Zipper fast
ened. Sizes 6 to 10 -$7.25
Sizes 12 to 18-$8.20
Polo Shirts: fine knit cotton, solids or
stripes, sizes 3 to 8; sizes 10 to 14,
Wash Slacks: sanforized cotton gabar
dine, four pockets. Blue, brown, tan,
teal. Sizes 10 to 1 8 _ $4
Smaller Slacks; cotton gabardine, blue
brown, tan, teal. Sizes 6 to 10, $3.75
Seersucker Suit: cool cotton two-piecer
by Perfect. Also in combination with
gabardine. Blue, tan. Sizes 4 to 8,
$3.70
Anklets: gay striped cotton with elas- ,
tic-like top, sizes 7 to 8112. Also with!
ribbed top that may be turned down, H
sizes 9 to 1 1 Vz. Pair_39^
Shirts and Briefs: fine white cotton
knit briefs in small, medium, large,
65c Athletic shirt, narrow ribbed cot
ton. Sizes 26 to 32 75c
W4rL—North Bin Id no . . .
BOYS' FURNISHINGS, FIRST FLOOR
^WOOX)WARD Sc LOTHROP
NORTH BUILDING
G Street at IIth Washington 13. D. C. District 4400
V*
Schools in the District
close for the summer
Wednesday, June 19 ...
rr
I sturdy playclothes that know what to
do with a rugged summer-long vacation
i
See the displays nf children's
playclotlies in our Branch Stores
at The Pentaton and Betliesda,
7201 W isconsin Avenue
Suspender Shorts: cotton twill in
gay colors. Sizes 3 to 6x, $2.65
Midriff and Shorts, butcher rayon
in red, green, brown, yellow Sizes
7 to 14.
Shorts, $3.95 Halter $2.95
Bib Shorts: butcher rayon in red,
green, brown, yellow. Sizes 7 to
14 -$3.95
Sister's Sportswear
is Sanforized Shrunk
Print Combination: rayon luana
cloth in red, green, blue. 3 to 6x.
Shorts, $1.95 Shirt- $1.95
Slacks: navy blue sturdy cotton.
Sizes 7 to 14 -$3.45
Shirt: shown with both shorts and
the slacks, blue or white cotton.
7 to 14-$1.55
W*L—North Building . . . GIRLS APPAREL, SECOND FLOOR",Evening star. [volume]
['Washington'],['District of Columbia'],19530828,sn83045462,"shop Saturday 9:30 to 6
STUDIES IN CORDUROY
and button trimming. Blue, dark green, ' <lF'
red. Bto 14. 10.95 . ' ' jj- ' -SS&BR* flß|i *
With it, a fine broadcloth blouse in (f. J; I I ft \
white or contrasting colors. 10 to H. >y
5. Constantly useful corduroy skirt J *1 r
with unpressed pleats, leather belt. 7 / * 3 V f
Dark green or gray. 10 to 14. 7.95 * ! i
it Pandora slip-on sweater of \ m
4. Unusual squared pattern gold cordu 'mjgm WM 1 ||jsj|BH||Hr Spfßll y B
roy jumper and brown jersey blouse £&&%* mm K) w|Blh'-~ /PM
and belt, has its own stiff petticoat A ft' jj*
With organdv ruffle. Bto 14. 16.05 yj|M
W&L—Girls' Apportl, our Young 4th Floor \ V jjLII Ms * /
.. . also Chevy Chase and Alexandria J'sM&Sr \ « * W^^S|i|' : . : ::
5. For the little ones: jewel-toned cor- 1 L-''; 1 \ k | ,h||«^-'A^|^pll
duroy with glittering imitation dia- \ 1 \ M lx I^‘if""'
monds and pearls reflecting bright 4 HPi \ \ W ,px |il •
California sun, where they were de- | \/- ] | M Wf\ 11 \'jT
signed. Suspender slack has shaped jHHHHHHHK 1 »
belt, coolie leg. 2.95 MlgHEpHgH|l \ I ■
Blouse to match is white broadcloth fIBHHHH|| | , m mHKKKtff £vjk \
with jewel design on collar. 2.95 I Ji^
To match the slocks, raglan-sleeved j wUf&mM £ Jfm \ JUOSM§tf l
jacket with elasticized back. 8.95
All in gold, turquoise, amethyst. Sizes jWmmmt i 1 j§ \,
3to 6x. • StiMiim mßm ; fJ? ' Jgm .Jmi
W&L—luv.nilt Appflrel, 4tK rioer L V
... CH.Vy Chau
Washington, 10th, Hth. F & G Sts. Dl. 7-5300 Doily 9:30 to 6. Except Thursdays 12:30 to 9
THE EVENING STAR, Washington, D. C.
FRIDAY. AI GI ST Id. I»«3
A-27",Evening star. [volume]
['Detroit'],['Michigan'],19430311,sn88063294,"Thursday, March 11, 1943
Hawaii Not Safe
From Japs Yet,
Nimitz Warns
} HONOLULU, March 11 (INS)—
Japan still has the power to at
tempt a destructive raid on Hawaii
if she is wilting to take the risk.
Admiral Nimitz, Pacific fleet com-
mander, warned at ceremonies
marking the partial replacement
of the territory’s military gover
norship with a civil government.
“During the year,” said Ni
mitz, “thlo citadel of the Pacific
has been greatly strengthened—
which la In keeping with Its Im
portance.
“Ho waver, despite thla
strengthening and deaplte our
successes against the enemy, he
•till has the capacity to attempt
a destructive raid against our In
stallations if he Is willing to
accent the risk. Therefore, It Is
unwise to relax our precautions,
Including the blackout.”
""at fhjst m jawT
c&h""
9*4 TABLETS. SAtVE. Mi € Mtott
ECXSMA
Don't Just soetcfc sad wKoc. lUllava
itchy tons eat at awny athsn da—asa
RESINOL°S
■MONTGOMERY WARD’S 4 STORES
THESE PRICES PROVE IT PAYS to BUY at WARDS
WHERE QUALITY IS BACKED by a 71-YEAR REPUTATION for VALUE
K-y{&&•-£ K»¥oim
*
Floorcovering That LASTS and Looks Beautifull
GENUINE INLAID LINOLEUM
$1 *ls
Sq. Yd.
Tough, handsome INLAID that will look fresh and
new ’til the long-distant day it wears right to the
back (because the pattern goes clear through).
Choice of several cheerful colors for kitchen, bath,
hall, bedroom, living room.
Japs Get Help of Conquered Peoples
(Continued from Page One)
thousands upon thousands of the natives of the
Japanese occupied countries.
One case cited was where, under expert Japanese direc
tion, natives quickly restored the production of oil wells
which, it had been believed, were destroyed before the
Japanese took over. These oil wells now are producing the
oil which Japan badly needed.
Another case was cited of where Japanese are assem
bling and even building airplanes in a territory dangerously
close to Australia. Japan does not have to send reinforce
ments to its armies in the South Pacific all the way from
Japan. She is getting these reinforcements from a place
much closer to the scenes of battle.
Japan has virtually cornered the world’s supply of
quinine, which is needed in the islands in the South Pacific
where our marines, soldiers and airmen are writing a glori
ous chapter in American history.
Attribute Success to Slogan
This co-operation the Japanese are getting from the
natives of the conquered countries is ascribed by American
military leaders to the long campaign the Japanese waged
for years before the world was shocked 6n Dec. 7, 1941, by
the Pearl Harbor attack. The Japs, these leaders tell you,
built the idea that these natives would be much better off
under Japanese control. “Asia for the Asiatics” was much
more than a slogan. It was a rallying point that enabled
Japan quickly to organize the occupied countries and bring
about production on a big scale of tin in Malaya, rubber
and oil in the Dutch East Indies now are enabling the
Japanese to pile up war stocks.
The Japanese have not been slow’ in building factories
to manufacture much needed instruments of war right on
the scene. Airplanes, tanks and ships all are being built in
these occupied countries.
The willingness of the natives to work for the Japanese
has enabled our enemy to build scores of airfields overnight
with native labor. This is giving Japan a great edge in pour
ing more fighting forces into tne region that one day must
be sw’ept clear by the Allied forces. It is true that Japan
Thick-Set ALL-WOOL PILE!
WILTON BROADLOOM
• 9- and 12-Ft. WIDTHS v
Long -wear! Luxury appearance! That - ! rr ;vo
what you get at a rare low price in this A S q t yj,
unusual offer! Choice of several distinct
ive patterns in rich warm colors. For wall Ask About Ward's
to wall carpeting or room-size rugs. Budget Payments
* i i/r^
Many Splendid Patterns in Practical Colorsl
9x12 Armstrong Quaker Rugs
*6 95 * v,.
/■- ' . S
No finer enameled floor covering made than famous
Armstrong! It’s stainproof and waterproof ... easily
cleaned! Patterns far any room —including hand
some tiles, florals and marbles.
By the Yard, 12-ft. widths. . ... ... ,sq. yd. 65c
DETROIT EVENING TIMES (PHOSE CHERRY 8800)
still is bringing down from Formosa and from Japan much
coolie labor. But this supply of coolie labor, our military
leaders say, is much less than it w’ould have had to be, had
the natives been slow’ in responding to Japanese occupation.
It true that, even with the relatively small forces at
their disposal, American leaders are doing a grand job of
making it difficult for the Japs. In one particular case,
guerrilla fighters were landed on a Japanese occupied island
close to the Australian coast. These guerrillas sw’oop dow r n
from the hills and w’ipe oqt small garrisons and destroy
supplies and ammunition and then scatter into the hills
with comparatively small losses.
These guerrillas have been reinforced from time to
time. Supplies have been dropped to them by parachute
innumerable times. When the time comes—when we have
the instruments and the men to make the move—the task
of taking this particular Japanese stronghold will have been
made much easier because of the brilliant and daring work
of these guerrillas.
One American military leader, in discussing this phase
of operations in the South Pacific, dw’elt at length on the
stubbornness with which the Japanese are fighting.
Japs Taught How to Die
“You know,” he said, “it isn’t strange to see how the
Japanese fight to the death, when you consider their
education, or lack of it rather, and the campaign which
their leaders have been making for years to teach them
to die.
“The Japanese soldier is little better than a coolie.
Back in Japan, if he remained a coolie until he died, under
his teaching, relatives would have to conduct services for
him for 10 years to make sure that his soul passed on to
whatever heaven the Japanese have—if any.
“But the minute he becomes a soldier, this Japanese
knows that he has a free ticket for immediate admission
to his heaven if he dies gloriously in battle. They have
been told by their officers that they will be killed if taken
prisoner and if they are, they cannot go on to join their
ancestors. They know that if they die on the field of
hattle they are heroes. That, tn my opinion, is why we
' v: * "" ■,• ""4;~ vij'Vl;. 4i,' f ‘
ASPHALT TILE INSTALLED
[3^3.
Mill biUm
have so many eases of supposedly dead Japanese raising
up on the field to throw one last grenade that will wipe
out an American or even a group of them.
“And that should explain to you why our hoys can
not afford to take prisoners unless they"" are sure those
‘prisoners’ haven’t got a gun, a grenade or even a sword
concealed upon them. He have learned the hard way that
It doesn’t pay. Too many of our gallant boys have been
blown to bits by a grenade tossed by what they thought
was either a dead or badly wounded Jap.”
Copyright, 1W43. by King F>»tur»s
Candy Walkout Ends
CHICAGO, March 11 (INS)—!
Candy production at the Mars 1
Inc., plant was resumed today
after stoppages caused when 700
night shift workers demanded the
job* of 700 day workers.
SpjjiN
■ f 1
\ ORWK /
WITH M
mCANADA OfCfM
■ottlsd and Distribut'd by!
RED ARROW BOTTLING WORKS
3900 Marlin Avenue. Detroit, Mick.
Telephone LAlayotte 3SS9
4 Complete Easy-to-Reacb Department Stores . . . Qne Right Near Your Hontg
• Grind Rsier • 4th at Wathington • Michigan at Schaefer • Gratiat, nam
at Greenfield tn Royal Oak in Dearborn 7-Mile Rood
WE TAKE PLEASURE IN
ANNOUNCING THE APPOINTMENT OF ‘
M. E. O’Brien
as our Regional Manager for territory in
Michigan and the western part of Ohio,
with headquarters at 720 Farwell Building.
Well known in this city, where he has been
active in the life insurance field for many
years, Mr. O’Brien will direct a program of
expansion in this territory for the Franklin,
and can offer excellent general agency oppor
tunities throughout the Michigan territotf'.
*
The
FRANKLIN LIFE INSURANCE CO.
SPRINGFIELD, ILLINOIS
On* of tha It Oltaat Stark Lag ml Rmmarva Lila Campaniaa la A maria*
Ovar $330,000,000.00 Inaaranaa in Faraa
Choose from Beautiful New Patterns!
AXMINSTER BROADLOOM
• 9- and 12-Ft. WIDTHS M£m
Clear pattern detail in deep, glowing col- 0
ors! A depth of pile and a remarkable •
durability, too, that you’d never expect at
such a downright low price! Use it Ask About Ward'*
wall to wall or as room-size rugs. Budget Payments
Highland Parkars Honorad
The 12 Highland Park Junk*
;College students in the enlisted
reserve corps who report Saturday
Ito Camp Custer will take with
them the memory of an enthuslas*
tic sendoff. All students and fac
ulty attended a patriotic program
held yesterday in their honor.
The Detroit Time. ha. far mors
nationally fammia features than
any other Detroit newspaper.
in Recreation Room
Like This (15x20)
•50
Stands roughest, toughest wear * • .
the only type of material safe for
basements. Laid in individual blocks.
Polishes to rich glow! Colors go
right through to the back!
PAGE 13",Detroit evening times.
['Waterbury'],['Connecticut'],19441122,sn82014085,"They gave us plenty. *
Pearl Harbor... Wake.Bataan.. .Corregidor
• •. Java Sea ... Savo Island—the worst string of
defeats in America’s military history.
The Stars and Stripes hauled down on American
soil and the Rising Sun run up... captured Ameri
can marines made to play coolie and haul grinning
Jap officers in rickshas—the Sons of Heaven have
handed us the bitterest medicine this nation ever
had to swallow.
NOW—IIT’S GET 'EM!
Let’s pour it on them! Let’s shove the men, the
ships, the guns, and the planes over there in an
overwhelming, irresistible, avenging flood that will
wind up this Jap business fast, once and for all!
And let's pay for that flood with the same grim
eagerness, the same deadly purpose that our fight
ing men show in battle!
The 6th War Loan Drive is on. Let’s open our
purses—turn out our pockets—empty the sock.
Now, if never before, let’s make sure that we
buy at least one extra $100 War Bond.
From the pilot over Tokyo to the last housewife
on the Eastern Seaboard, let's all of us, one hun
dred thirty million strong, rise up and give the
Sons of Heaven ... hell!
And her* or* 6 more reasons for buying at least
an extra $100 War Bond in the 6th!
1. War Bonds aro the bast, tha safest investment In Hie
world!
2. War Bonds return you $4 for every $3 at maturity.
3. War Bonds are as convenient as cash—and increase in
value to bootl
4. War Bonds mean education for your children, security
for you, a nest egg to fell back on, come what may.
5. War Bonds help keep down the cost of living.
6. War Bonds will help win the Peace by increasing pur
chasing power after the war.
American Brass Company
Apothecaries Hall Company
The Bristol Company
Benrus Watch Company
Chase Brass fir Copper Co.
|
I
Lux Clock Manufacturing Company
Princeton Knitting Mills, Inc.
The Patent Button Company
Raytric Knitting Mill
Somma Tool Company
Scovill Manufacturing Company
Thinshaet Metals Company
United States Rubber Company
Waterbary Buckle Company
Waterbury Companies, Inc.
The United States Time Corporation
Waterbury Rolling Mills, Inc.
Waterbary Tool, Division of Vickers, Inc.
Waterville Manufacturing Company
Gabo's United Tyre Factory
Polymetric Manufacturing Company
Woterbury Farrel Foundry fir Machine Co.",The Waterbury Democrat. [volume]
